FDP LOCATION,FDP DESCRIPTION,FDP INDEX
AW-ARK-00032,AW-ARK-0512-032,001
AW-ARK-00039,AW-ARK-0512-039,001
AW-KDM-00002,AW-KDM-0506-002,001
AW-KDM-00010,AW-KDM-0506-010,001
AW-KDM-00030,AW-KDM-0506-030,001
AW-SLT-00026,AW-SLT-0504-006,001
AW-SLT-00043,AW-SLT-0504-023,001
AW-UKW-00003,AW-UKW-0503-003,001
AW-UKW-00010,AW-UKW-0503-010,001
AW-UKW-00014,AW-UKW-0503-014,001
AW-SWR-00001,AW-SWR-0513-001,001
AW-KDG-00108,AW-KDG-0505-008,001
AW-NFC-00020,AW-NFC-0511-020,001
AW-NFC-00024,AW-NFC-0511-024,001
AW-VMV-00012,AW-VMV-0510-012,001
AW-VMV-00017,AW-VMV-0510-017,001
AW-VMV-00033,AW-VMV-0510-033,001
BG-BAS-00009,BG-BAS-0506-009,001
BG-MST-00003,BG-MST-0507-003,001
BG-MST-00012,BG-MST-0507-012,001
BG-KRD-00103,BG-KRD-0502-003,001
BG-DGT-00507,BG-DGT-0504-009,001
BR-MAK-00022,BR-MAK-0507-004,001
BR-MAK-00023,BR-MAK-0507-011,001
BR-BR-00377,BR-DFA-0500-012,001
BR-MGL-00072,BR-MGL-0511-002,001
BR-SMR-00007,BR-SMR-0510-021,001
BR-MGL-00080,BR-MGL-0511-017,001
BT-DRG-00120,BT-DRG-0502-020,001
BT-RBG-00003,BT-RBG-0514-002,001
BT-RBG-00004,BT-RBG-0514-003,001
BT-ABJ-00003,BT-ABJ-0505-006,001
BT-ARH-00033,BT-ARH-0512-001,001
BT-BT-00315,BT-DFA-0500-006,001
BT-KKW-00107,BT-KKW-0517-004,001
KOM-SCL-00001,KOM-SCL-0505-001,001
KOM-SCL-00003,KOM-SCL-0505-003,001
KOM-NCB-00004,KOM-NCB-0502-004,001
KOM-DIS-00001,KOM-DIS-0503-001,001
KOM-KAJ-00005,KOM-KAJ-0506-005,001
KE-GHJ-00509,KE-GHJ-0503-009,001
KE-WTJ-00527,KE-WTJ-0504-027,001
KE-TCJ-00502,KE-TCJ-0505-002,001
KE-TCJ-00508,KE-TCJ-0505-008,001
KE-GHJ-00501,KE-GHJ-00503-001,001
KE-GHJ-00504,KE-GHJ-0503-004,001
KE-WTJ-00502,KE-WTJ-0504-002,001
KT-KT-00849,KT-DFA-0500-016,001
KT-RJM-00002,KT-RJM-0501-001,001
KT-GDS-00004,KT-GDS-0520-007,001
KT-GDS-00005,KT-GDS-0520-012,001
KT-CNJ-00140,KT-CNJ-0526-002,001
KT-RJM-00010,KT-RJM-0501-017,001
MNA-HMR-00511,MNA-HMR-0504-011,001
MNA-CRJ-00515,MNA-CRJ-0503-015,001
MNA-NBS-00506,MNA-NBS-0502-006,001
MNA-NRJ-00503,MNA-NRJ-0505-003,001
MNA-NRJ-00509,MNA-NRJ-0505-009,001
MNA-DFA-00506,MNA-DFA-0500-006,001
MNA-UTW-00506,MNA-UTW-0501-006,001
MGM-MGM-00383,MGM-MGM-0502-010,001
MGM-RCW-00016,MGM-RCW-0504-002,001
MGM-MGM-00385,MGM-MGM-0502-012,001
MGM-MGM-00367,MGM-DFA-0500-006,001
PH-NJW-00086,PH-NJW-0503-013,001
PH-UPR-00003,PH-UPR-0505-005,001
PH-UPR-00005,PH-UPR-0505-007,001
PH-UPR-00007,PH-UPR-0505-009,001
PH-UPR-00008,PH-UPR-0505-011,001
PH-NJW-00102,PH-NJW-0503-052,001
PH-GLT-00028,PH-GLT-0522-023,001
PH-GLT-00023,PH-GLT-0522-005,001
RN-HPJ-00002,RN-HPJ-0505-002,001
RN-NWT-00004,RN-NWT-0506-004,001
RN-NWT-00025,RN-NWT-0506-025,001
RN-NWT-00027,RN-NWT-0506-027,001
RN-BST-00013,RN-BST-0503-013,001
RN-SMW-00032,RN-SMW-0502-032,001
RN-BMW-00002,RN-BMW-0504-002,001
RN-BMW-00012,RN-BMW-0504-012,001
RN-HPJ-00004,RN-HPJ-0505-004,001
RN-VMW-00502,RN-VMW-0508-002,001
RN-VMW-00505,RN-VMW-0508-009,001
WDW-WDW-01219,WDW-DFA-0500-006,001
WDW-WDW-01221,WDW-DFA-0500-009,001
WDW-WDW-01232,WDW-DFA-0500-031,001
WDW-WDW-01233,WDW-DFA-0500-032,001
KR-PSW-00003,KR-PSW-0501-003,001
PE-RHE-00505,PE-RHE-0502-005,001
PE-PET-00502,PE-PET-0501-002,001
DGD-HES-00130,DGD-DGD-0502-008,001
