FDP LOCATION,FDP DESCRIPTION,FDP INDEX
JL-NFS-00003,JL-NFS-0533-002,001
JL-NFS-00004,JL-NFS-0533-004,001
JL-NFS-00005,JL-NFS-0533-006,001
JL-NFS-00014,JL-NFS-0533-018,001
JL-NFS-00016,JL-NFS-0533-028,001
JL-NFS-00018,JL-NFS-0533-032,001
JL-NFS-00019,JL-NFS-0533-033,001
JL-ONR-00007,JL-ONR-0512-012,001
JL-RUK-00009,JL-RUK-0507-0016,001
JL-RUK-00016,JL-RUK-0507-029,001
JL-RUK-00017,JL-RUK-0507-030,001
JL-RUK-00019,JL-RUK-0507-032,001
JL-TDL-00175,JL-TDL-0506-003,001
JL-TDL-00180,JL-TDL-0506-013,001
JL-TDL-00182,JL-TDL-0506-029,001
JL-TDL-00191,JL-TDL-0506-039,001
JL-TDL-00192,JL-TDL-0506-047,001
JL-TDL-00193,JL-TDL-0506-050,001
JL-TDL-00195,JL-TDL-0506-056,001
JL-ODR-00038,JL-ODR-0532-019,001
JL-ODR-00041,JL-ODR-0532-026,001
JL-ODR-00042,JL-ODR-0532-028,001
JL-ODR-00044,JL-ODR-0532-032,001
JL-ODR-00048,JL-ODR-0532-040,001
JL-PNT-00005,JL-PNT-0524-016,001
JL-UDM-00102,JL-UDM-0501-004,001
JL-UDM-00105,JL-UDM-0501-015,001
JL-UDM-00110,JL-UDM-0501-032,001
JL-UDM-00111,JL-UDM-0501-034,001
JL-UDM-00116,JL-UDM-0501-050,001
JL-PMJ-00015,JL-PMJ-0513-036,001
JL-ODR-00036,JL-ODR-0532-014,001
JL-XVR-00003,JL-XVR-0516-002,001
JL-XVR-00004,JL-XVR-0516-003,001
JL-KWR-00004,JL-KWR-0520-005,001
JL-KWR-00006,JL-KWR-0520-007,001
JL-KWR-00007,JL-KWR-0520-010,001
JL-KWR-00010,JL-KWR-0520-024,001
JL-NCR-00006,JL-NCR-0531-017,001
JL-NCR-00009,JL-NCR-0531-028,001
JL-NCR-00011,JL-NCR-0531-034,001
JL-NCR-00012,JL-NCR-0531-038,001
JL-NCR-00014,JL-NCR-0531-040,001
JL-TWN-00012,JL-TWN-0514-014,001
JL-TWN-00018,JL-TWN-0514-023,001
JL-KER-00002,JL-KER-0517-003,001
JL-KER-00004,JL-KER-0517-017,001
JL-KER-00005,JL-KER-0517-009,001
JL-KER-00006,JL-KER-0517-014,001
JL-KER-00007,JL-KER-0517-016,001
JL-STR-00003,JL-STR-0518-004,001
JL-STR-00008,JL-STR-0518-010,001
JL-STR-00009,JL-STR-0518-012,001
JL-STR-00011,JL-STR-0518-016,001
JL-STR-00014,JL-STR-0518-026,001
JL-STR-00017,JL-STR-0518-031,001
JL-STR-00018,JL-STR-0518-034,001
JL-STR-00019,JL-STR-0518-035,001
JL-TPR-00002,JL-TPR-0538-004,001
JL-TPR-00003,JL-TPR-0538-008,001
JL-TPR-00004,JL-TPR-0538-010,001
JL-PRJ-00010,JL-PRJ-0524-014,001
JL-PRJ-00012,JL-PRJ-0524-020,001
JL-LBS-00003,JL-LBS-0502-003,001
JL-LBS-00004,JL-LBS-0502-011,001
JL-MNR-00004,JL-MNR-0503-006,001
JL-MNR-00008,JL-MNR-0503-014,001
JL-GLP-00002,JL-GLP-0504-001,001
JL-GLP-00003,JL-GLP-0504-002,001
JL-GLP-00015,JL-GLP-0504-024,001
JL-SMW-00002,JL-SMW-0530-001,001
JL-SMW-00004,JL-SMW-0530-008,001
JL-SMW-00005,JL-SMW-0530-011,001
JL-SMW-00013,JL-SMW-0530-027,001
JL-SMW-00016,JL-SMW-0530-037,001
JL-ARG-00012,JL-ARG-0508-027,001
JL-KDJ-00002,JL-KDJ-0523-001,001
JL-KDJ-00003,JL-KDJ-0523-003,001
JL-KDJ-00004,JL-KDJ-0523-005,001
JL-KDJ-00008,JL-KDJ-0523-013,001
JL-KDJ-00010,JL-KDJ-0523-016,001
JL-KDJ-00015,JL-KDJ-0523-027,001
JL-PNT-00002,JL-PNT-0524-001,001
JL-PNT-00003,JL-PNT-0524-006,001
JL-PNT-00004,JL-PNT-0524-014,001
JL-PNT-00006,JL-PNT-0524-017,001
JL-PNT-00008,JL-PNT-0524-019,001
JL-PNT-00010,JL-PNT-0524-023,001
JL-PNT-00011,JL-PNT-0524-024,001
JL-GNP-00002,JL-GNP-0519-001,001
JL-MNW-00011,JL-MNW-0505-024,001
JL-WNM-00002,JL-WNM-0509-002,001
JL-WNM-00006,JL-WNM-0509-007,001
JL-WNM-00012,JL-WNM-0509-021,001
JL-WNM-00014,JL-WNM-0509-032,001
JL-HTJ-00002,JL-HTJ-0536-001,001
JL-HTJ-00003,JL-HTJ-0536-002,001
JL-ARG-00016,JL-ARG-0508-013,001
JL-KWR-00013,JL-KWR-0520-023,001
RG-NWJ-00002,RG-NWJ-0513-001,001
RG-NWJ-00003,RG-NWJ-0513-006,001
RG-NWJ-00004,RG-NWJ-0513-008,001
RG-NWJ-00005,RG-NWJ-0513-010,001
RG-NWJ-00007,RG-NWJ-0513-017,001
RG-NWJ-00008,RG-NWJ-0513-019,001
RG-NWJ-00009,RG-NWJ-0513-023,001
RG-NWJ-00010,RG-NWJ-0513-026,001
RG-NWJ-00013,RG-NWJ-0513-033,001
RG-NWJ-00015,RG-NWJ-0513-036,001
RG-NWJ-00016,RG-NWJ-0513-037,001
RG-NWJ-00017,RG-NWJ-0513-040,001
RG-NWJ-00018,RG-NWJ-0513-041,001
RG-NWJ-00019,RG-NWJ-0513-042,001
RG-NWJ-00022,RG-NWJ-0513-051,001
RG-NWJ-00023,RG-NWJ-0513-052,001
RG-NWJ-00024,RG-NWJ-0513-053,001
RG-NWJ-00026,RG-NWJ-0513-059,001
RG-PPR-00002,RG-PPR-0502-006,001
RG-PPR-00006,RG-PPR-0502-014,001
RG-PPR-00008,RG-PPR-0502-020,001
RG-BSK-00003,RG-BSK-0509-003,001
RG-BSK-00006,RG-BSK-0509-011,001
RG-BSK-00010,RG-BSK-0509-020,001
RG-BSK-00012,RG-BSK-0509-023,001
RG-HKD-00002,RG-HKD-0501-001,001
RG-HKD-00003,RG-HKD-0501-004,001
RG-HKD-00004,RG-HKD-0501-005,001
RG-HKD-00005,RG-HKD-0501-007,001
RG-HKD-00007,RG-HKD-0501-011,001
RG-HKD-00013,RG-HKD-0501-023,001
RG-ANH-00002,RG-ANH-0506-001,001
RG-ANH-00007,RG-ANH-0506-026,001
RG-ANH-00009,RG-ANH-0506-037,001
RG-SWM-00005,RG-SWM-0503-014,001
RG-VMW-00002,RG-VMW-0507-013,001
RG-VMW-00003,RG-VMW-0507-001,001
RG-VMW-00004,RG-VMW-0507-005,001
RG-VMW-00005,RG-VMW-0507-017,001
RG-SWR-00508,RG-SWR-0561-008,001
RG-WST-00022,RG-WST-0514-017,001
RG-WST-00023,RG-WST-0514-041,001
RG-WST-00024,RG-WST-0514-042,001
RG-WST-00003,RG-WST-0514-020,001
RG-WST-00007,RG-WST-0514-037,001
RG-WST-00010,RG-WST-0514-043,001
RG-WST-00012,RG-WST-0514-045,001
RG-WST-00013,RG-WST-0514-046,001
RG-WST-00020,RG-WST-0514-077,001
RG-WST-00021,RG-WST-0514-078,001
RG-DLP-00103,RG-DLP-0504-001,001
RG-DLP-00106,RG-DLP-0504-011,001
RG-DLP-00108,RG-DLP-0504-014,001
RG-DLP-00109,RG-DLP-0504-015,001
RG-PLJ-00004,RG-PLJ-0511-004,001
RG-PLJ-00005,RG-PLJ-0511-006,001
RG-PLJ-00007,RG-PLJ-0511-009,001
RG-PLJ-00009,RG-PLJ-0511-013,001
RG-PLJ-00012,RG-PLJ-0511-018,001
RG-PLJ-00013,RG-PLJ-0511-025,001
RG-PLJ-00014,RG-PLJ-0511-027,001
RG-KLP-00054,RG-KLP-0505-010,001
RG-PRR-00005,RG-PRR-0512-005,001
RG-PRR-00007,RG-PRR-0512-008,001
RG-PRR-00008,RG-PRR-0512-010,001
RG-DFA-00013,RG-DFA-0500-021,001
RG-TWR-00009,RG-TWR-0508-017,001
RG-TWR-00011,RG-TWR-0508-025,001
RG-TWR-00012,RG-TWR-0508-029,001
RG-TWR-00014,RG-TWR-0508-033,001
RG-TWR-00015,RG-TWR-0508-034,001
RG-TWR-00016,RG-TWR-0508-036,001
RG-TWR-00018,RG-TWR-0508-039,001
RG-TWR-00019,RG-TWR-0508-040,001
RG-ATM-00003,RG-ATM-0510-003,001
RG-ATM-00005,RG-ATM-0510-005,001
RG-ATM-00009,RG-ATM-0510-017,001
RG-ATM-00010,RG-ATM-0510-024,001
WT-SMI-00009,WT-SMI-0530-019,001
WT-SVL-00005,WT-SVL-0514-004,001
WT-SVL-00010,WT-SVL-0514-012,001
WT-STR-00002,WT-STR-0516-011,001
WT-STR-00008,WT-STR-0516-024,001
WT-STR-00011,WT-STR-0516-010,001
WT-WSM-00024,WT-WSM-0533-032,001
WT-WLA-00003,WT-WLA-0522-003,001
WT-WLA-00009,WT-WLA-0522-020,001
WT-OGM-00003,WT-OGM-0510-002,001
WT-OGM-00010,WT-OGM-0510-015,001
WT-BGC-00002,WT-BGC-0511-001,001
WT-BGC-00003,WT-BGC-0511-005,001
WT-PWR-00006,WT-PWR-0504-009,001
WT-BGW-00003,WT-BGW-0531-002,001
WT-BGW-00005,WT-BGW-0531-010,001
WT-BGW-00011,WT-BGW-0531-024,001
WT-HKR-00041,WT-HKR-0518-047,001
WT-HKR-00042,WT-HKR-0518-050,001
WT-HKR-00047,WT-HKR-0518-063,001
WT-HKR-00048,WT-HKR-0518-064,001
WT-WLH-00004,WT-WLH-0524-005,001
WT-WLH-00012,WT-WLH-0524-028,001
WT-CAR-00005,WT-CAR-0527-005,001
WT-MCD-00015,WT-MCD-0534-024,001
WT-MCD-00016,WT-MCD-0534-025,001
WT-MCD-00017,WT-MCD-0534-026,001
WT-MCD-00024,WT-MCD-0534-033,001
WT-MCD-00033,WT-MCD-0534-047,001
WT-MCD-00035,WT-MCD-0534-050,001
WT-HKR-00020,WT-HKR-0518-121,001
WT-HKR-00027,WT-HKR-0518-131,001
WT-HKR-00029,WT-HKR-0518-072,001
WT-HKR-00039,WT-HKR-0518-088,001
WT-KWR-00002,WT-KWR-0574-001,001
WT-KWR-00003,WT-KWR-0574-002,001
WT-KWR-00005,WT-KWR-0574-005,001
WT-KWR-00006,WT-KWR-0574-007,001
WT-KWR-00016,WT-KWR-0574-024,001
WT-KWR-00018,WT-KWR-0574-031,001
WT-ATL-00002,WT-ATL-0502-001,001
WT-ATL-00003,WT-ATL-0502-002,001
WT-ATL-00004,WT-ATL-0502-005,001
WT-ATL-00008,WT-ATL-0502-013,001
WT-SAS-00005,WT-SAS-0503-007,001
WT-SAS-00010,WT-SAS-0503-012,001
