FDP LOCATION,FDP DESCRIPTION,FDP INDEX
AW-ARK-00005,AW-ARK-0512-005,001
AW-ARK-00017,AW-ARK-0512-017,001
AW-KDM-00012,AW-KDM-0506-012,001
AW-SLT-00031,AW-SLT-0504-011,001
AW-UKW-00024,AW-UKW-0503-024,001
AW-JSR-00024,AW-JSR-0514-024,001
AW-KDG-00110,AW-KDG-0505-010,001
AW-KDG-00137,AW-KDG-0505-037,001
AW-VMV-00028,AW-VMV-0510-028,001
BG-BLG-00108,BG-BLG-0501-008,001
BG-BAS-00006,BG-BAS-0506-006,001
BG-THG-00005,BG-THG-0503-005,001
BG-DGT-00504,BG-DGT-0504-004,001
BR-MHU-00002,BR-MUH-0504-004,001
BR-SMR-00003,BR-SMR-0510-003,001
BT-KWN-00034,BT-KWN-0501-006,001
BT-KWN-00036,BT-KWN-0501-011,001
BT-SNW-00114,BT-SNW-0504-005,001
BT-BT-00320,BT-DFA-0500-002,001
KOM-KAJ-00001,KOM-KAJ-0506-001,001
KE-SJC-00507,KE-SJC-0502-007,001
KE-TCJ-00503,KE-TCJ-0505-003,001
KE-TCJ-00507,KE-TCJ-0505-007,001
KE-TCJ-00511,KE-TCJ-0505-011,001
KE-HPJ-00505,KE-HPJ-0508-005,001
KE-HPJ-00506,KE-HPJ-0508-006,001
KE-HPJ-00510,KE-HPJ-0508-010,001
KE-SLT-00004,KE-SLT-0507-004,001
KT-MLG-00005,KT-MLG-0527-018,001
MNA-DFA-00505,MNA-DFA-0500-005,001
MNA-UTW-00509,MNA-UTW-0501-009,001
MGM-MGM-00370,MGM-DFA-0500-011,001
MGM-MGM-00378,MGM-MGM-0502-007,001
PH-PWT-00107,PH-PWT-0504-014,001
PH-NJW-00085,PH-NJW-0503-007,001
PH-NJW-00093,PH-NJW-0503-041,001
PH-PVR-00002,PH-PVR-0529-002,001
PH-SHM-00033,PH-SHM-0530-001,001
PH-RKJ-00003,PH-RKJ-0510-012,001
PH-UPR-00009,PH-UPR-0505-014,001
PH-WKD-00124,PH-WKD-0507-009,001
PH-GLT-00026,PH-GLT-0522-015,001
PH-PH-00886,PH-DFA-0500-032,001
RN-BST-00034,RN-BST-0503-034,001
RN-BTG-00501,RN-BTG-0501-001,001
RN-HPJ-00012,RN-HPJ-0505-012,001
RN-HPJ-00018,RN-HPJ-0505-018,001
RN-SMW-00014,RN-SMW-0502-014,001
RN-BMW-00013,RN-BMW-0504-013,001
WDW-TPW-00021,WDW-TPW-0505-010,001
WDW-TPW-00017,WDW-TPW-0505-002,001
WDW-WDW-01216,WDW-DFA-0500-002,001
WDW-WDW-01224,WDW-DFA-0500-020,001
WDW-WDW-01226,WDW-DFA-0500-022,001
KR-EDW-00502,KR-EDW-0507-002,001
DGD-DGD-00279,DGD-DFA-0500-008,001
