FDP LOCATION,FDP DESCRIPTION,FDP INDEX
JL-NFS-00011,JL-NFS-0533-013,001
JL-ONR-00013,JL-ONR-0512-029,001
JL-LKC-00004,JL-LKC-0515-008,001
JL-LKC-00010,JL-LKC-0515-019,001
JL-LKC-00017,JL-LKC-0515-033,001
JL-RUK-00007,JL-RUK-0507-012,001
JL-RUK-00015,JL-RUK-0507-028,001
JL-RUK-00022,JL-RUK-0507-036,001
JL-LKC-00018,JL-LKC-0515-038,001
JL-LKC-00019,JL-LKC-0515-040,001
JL-LKC-00020,JL-LKC-0515-042,001
JL-UDM-00107,JL-UDM-0501-026,001
JL-UDM-00112,JL-UDM-0501-037,001
JL-UDM-00115,JL-UDM-0501-048,001
JL-MNW-00014,JL-MNW-0505-004,001
JL-PMJ-00007,JL-PMJ-0513-015,001
JL-PMJ-00011,JL-PMJ-0513-024,001
JL-ODR-00034,JL-ODR-0532-009,001
JL-NCR-00004,JL-NCR-0531-003,001
JL-TWN-00013,JL-TWN-0514-016,001
JL-TWN-00015,JL-TWN-0514-019,001
JL-STR-00010,JL-STR-0518-015,001
JL-STR-00013,JL-STR-0518-019,001
JL-STR-00021,JL-STR-0518-039,001
JL-MNR-00007,JL-MNR-0503-013,001
JL-GLP-00005,JL-GLP-0504-006,001
JL-GLP-00006,JL-GLP-0504-010,001
JL-GLP-00011,JL-GLP-0504-018,001
JL-GLP-00012,JL-GLP-0504-020,001
JL-SMW-00014,JL-SMW-0530-030,001
JL-ARG-00011,JL-ARG-0508-019,001
JL-GNP-00007,JL-GNP-0519-018,001
JL-MNW-00003,JL-MNW-0505-003,001
JL-HTJ-00010,JL-HTJ-0536-009,001
JL-KPU-00008,JL-KPU-0541-006,001
JL-KPU-00007,JL-KPU-0541-005,001
JL-KPU-00010,JL-KPU-0541-008,001
JL-KPU-00023,JL-KPU-0541-027,001
JL-GNP-00012,JL-GNP-0519-013,001
JL-XVR-00013,JL-XVR-0516-009,001
JL-BPT-00025,JL-BPT-0511-005,001
RG-HKD-00009,RG-HKD-0501-015,001
RG-ANH-00005,RG-ANH-0506-017,001
RG-TEM-00506,RG-TEM-0560-006,001
