FDP LOCATION,FDP DESCRIPTION,FDP INDEX
HK-IRG-00003,HK-IRG-0532-002,001
HK-IRG-00010,HK-IRG-0532-018,001
HK-BPF-00005,HK-BPF-0519-024,002
NAR-UNC-00014,NAR-UNC-0502-040,001
NAR-UNC-00003,NAR-UNC-0502-006,001
NAR-UNC-00004,NAR-UNC-0502-008,001
NAR-UNC-00006,NAR-UNC-0502-011,001
NAR-UNC-00007,NAR-UNC-0502-016,002
NAR-UNC-00007,NAR-UNC-0502-017,003
NAR-UNC-00007,NAR-UNC-0502-018,004
NAR-UNC-00009,NAR-UNC-0502-026,002
NAR-UNC-00009,NAR-UNC-0502-033,006
NAR-CHL-00014,NAR-CHL-0501-001,001
NAR-CHL-00014,NAR-CHL-0501-002,002
NAR-CHL-00002,NAR-CHL-0501-005,002
NAR-CHL-00004,NAR-CHL-0501-008,001
NAR-CHL-00007,NAR-CHL-0501-015,001
NAR-CHL-00012,NAR-CHL-0501-033,001
NAR-RWS-00019,NAR-RWS-0505-049,001
NAR-PAB-00018,NAR-PAB-0503-001,001
NAR-CDB-00002,NAR-CDB-0509-001,001
NAR-CDB-00002,NAR-CDB-0509-004,004
NAR-CDB-00002,NAR-CDB-0509-005,005
NAR-CDB-00002,NAR-CDB-0509-007,006
NAR-CDB-00003,NAR-CDB-0509-009,001
NAR-CDB-00003,NAR-CDB-0509-010,002
NAR-CDB-00003,NAR-CDB-0509-017,003
NAR-CDB-00003,NAR-CDB-0509-021,007
NAR-CDB-00003,NAR-CDB-0509-027,011
NAR-CDB-00003,NAR-CDB-0509-034,013
NAR-CDB-00003,NAR-CDB-0509-037,014
NAR-CDB-00003,NAR-CDB-0509-042,017
NAR-CDB-00003,NAR-CDB-0509-043,018
NAR-CDB-00003,NAR-CDB-0509-045,020
NAR-CDB-00003,NAR-CDB-0509-046,021
NAR-OUS-00002,NAR-OUS-0508-001,001
NAR-OUS-00002,NAR-OUS-0508-002,002
NAR-OUS-00002,NAR-OUS-0508-003,003
NAR-OUS-00002,NAR-OUS-0508-008,006
NAR-OUS-00002,NAR-OUS-0508-011,008
NAR-OUS-00003,NAR-OUS-0508-019,005
NAR-OUS-00004,NAR-OUS-0508-026,002
NAR-OUS-00004,NAR-OUS-0508-027,003
NAR-PAB-00002,NAR-PAB-0503-017,001
NAR-PAB-00004,NAR-PAB-0503-019,001
