FDP LOCATION,FDP DESCRIPTION,FDP INDEX
AW-AGP-00009,AW-AGP-0507-009,001
AW-AGP-00015,AW-AGP-0507-015,001
AW-ARK-00016,AW-ARK-0512-016,001
AW-ARK-00024,AW-ARK-0512-024,001
AW-ARK-00040,AW-ARK-0512-040,001
AW-KDM-00005,AW-KDM-0506-005,001
AW-KDM-00014,AW-KDM-0506-014,001
AW-SWR-00009,AW-SWR-0513-009,001
AW-SWR-00008,AW-SWR-0513-008,001
AW-JSR-00001,AW-JSR-0514-001,001
AW-JSR-00009,AW-JSR-0514-009,001
AW-NRH-00007,AW-NRH-0509-007,001
AW-NFC-00021,AW-NFC-0511-021,001
AW-VMV-00013,AW-VMV-0510-013,001
BG-BAS-00004,BG-BAS-0506-004,001
BG-BAS-00008,BG-BAS-0506-008,001
BG-KRD-00102,BG-KRD-0502-002,001
BG-DGT-00508,BG-DGT-0504-006,001
BR-BR-00380,BR-DFA-0500-022,001
BR-BR-00383,BR-DFA-0500-034,001
BR-CUR-00003,BR-CUR-0512-004,001
BR-CUR-00004,BR-CUR-0512-005,001
BR-SMR-00009,BR-SMR-0510-009,001
BR-HTM-00026,BR-HTM-0513-015,001
BR-MGL-00075,BR-MGL-0511-005,001
BR-MGL-00079,BR-MGL-0511-013,001
BR-HTM-00024,BR-HTM-0513-011,001
BT-ABJ-00007,BT-ABJ-0505-020,001
BT-DRG-00117,BT-DRG-0502-013,001
BT-ABJ-00002,BT-ABJ-0505-004,001
BT-ABJ-00006,BT-ABJ-0505-018,001
BT-ARH-00034,BT-ARH-0512-002,001
BT-KWN-00035,BT-KWN-0501-010,001
BT-KKW-00105,BT-KKW-0517-001,001
BT-KKW-00108,BT-KKW-0517-008,001
EH-DFA-00007,EH-DFA-0500-007,001
KOM-SCL-00009,KOM-SCL-0505-009,001
KOM-DIS-00005,KOM-DIS-0503-005,001
BT-SNW-00113,BT-SNW-0504-003,001
BT-SNW-00117,BT-SNW-0504-013,001
BT-SNW-00120,BT-SNW-0504-016,001
KOM-NFS-00002,KOM-NFS-0501-002,001
KOM-NCB-00002,KOM-NCB-0502-002,001
KE-RNW-00512,KE-RNW-0501-012,001
KE-SJC-00505,KE-SJC-0502-005,001
KE-WTJ-00525,KE-WTJ-0504-025,001
KE-TCJ-00505,KE-TCJ-0505-005,001
KE-HPJ-00511,KE-HPJ-0508-011,001
KE-CMB-00510,KE-CMB-0506-010,001
KE-CMB-00511,KE-CMB-0506-011,001
KE-PRG-00005,KE-PRG-509-005,001
KT-CNJ-00142,KT-CNJ-0526-004,001
KT-NGJ-00105,KT-NGJ-0507-007,001
KT-TPJ-00134,KT-TPJ-0514-013,001
KT-WKJ-00004,KT-WKJ-0523-004,001
KT-RJM-00011,KT-RJM-0501-018,001
KT-CNJ-00139,KT-CNJ-0526-001,001
KT-VGR-00003,KT-VGR-0528-006,001
MNA-HMR-00513,MNA-HMR-0504-013,001
MNA-CRJ-00505,MNA-CRJ-0503-005,001
MNA-CRJ-00510,MNA-CRJ-0503-010,001
MNA-NRJ-00502,MNA-NRJ-0505-002,001
MNA-DFA-00502,MNA-DFA-0500-002,001
MGM-MGM-00372,MGM-MGM-0501-001,001
MGM-MGM-00368,MGM-DFA-0500-008,001
PH-PWT-00108,PH-PWT-0504-015,001
PH-WLS-00106,PH-WLS-0502-006,001
PH-PWT-00104,PH-PWT-0504-002,001
PH-PVR-00003,PH-PVR-0529-003,001
PH-UPR-00006,PH-UPR-0505-008,001
PH-PH-00877,PH-DFA-0500-010,001
PH-MWJ-00043,PH-MWJ-0512-007,001
PH-PH-00883,PH-DFA-0500-029,001
PH-PH-00885,PH-DFA-0500-031,001
PH-PH-00890,PH-DFA-0500-064,001
PH-GLT-00029,PH-GLT-0522-024,001
RN-BTG-00502,RN-BTG-0501-002,001
RN-AMG-00005,RN-AMG-0507-005,001
RN-AMG-00007,RN-AMG-0507-007,001
RN-HPJ-00005,RN-HPJ-0505-005,001
RN-SMW-00033,RN-SMW-0502-033,001
RN-BMW-00008,RN-BMW-0504-008,001
RN-BMW-00016,RN-BMW-0504-016,001
RN-HPJ-00003,RN-HPJ-0505-003,001
RN-VMW-00501,RN-VMW-0508-001,001
WDW-TPW-00020,WDW-TPW-0505-006,001
WDW-WDW-01223,WDW-DFA-0500-018,001
KR-EDW-00503,KR-EDW-0507-003,001
KR-PSW-00004,KR-PSW-0501-004,001
KR-TWN-00004,KR-TWN-0504-011,001
KR-KGD-00004,KR-KGD-0502-004,001
PE-PCT-00505,PE-PCT-0503-005,001
PE-PCT-00510,PE-PCT-0503-010,001
DGD-PME-00125,DGD-DGD-0501-007,001
DGD-HES-00127,DGD-DGD-0502-003,001
DGD-HES-00128,DGD-DGD-0502-005,001
DGD-PME-00123,DGD-DGD-0501-005,001
