FDP LOCATION,FDP DESCRIPTION,FDP INDEX
HC-HKJ-00015,HC-HKJ-0523-037,001
HC-HKJ-00017,HC-HKJ-0523-042,001
AN-DFA-00011,AN-DFA-0500-021,001
AN-DFA-00021,AN-DFA-0500-043,001
AN-DFA-00022,AN-DFA-0500-044,001
HC-SUL-00012,HC-SUL-0510-024,001
HK-RSV-00011,HK-RSV-0517-023,001
GL-PTW-00022,GL-PTW-0505-021,001
WEL-HAM-00030,WEL-HAM-0506-069,001
GL-PTW-00018,GL-PTW-0505-017,001
GNA-SMA-00301,GNA-SMA-0509-001,001
GNA-SMA-00302,GNA-SMA-0509-003,001
GNA-SMA-00303,GNA-SMA-0509-005,001
GNA-SMA-00304,GNA-SMA-0509-007,001
GNA-SMA-00305,GNA-SMA-0509-008,001
GNA-SMA-00307,GNA-SMA-0509-010,001
GNA-SMA-00309,GNA-SMA-0509-012,001
GNA-SMA-00310,GNA-SMA-0509-016,001
GNA-SMA-00311,GNA-SMA-0509-017,001
GNA-SMA-00314,GNA-SMA-0509-022,001
GNA-SMA-00318,GNA-SMA-0509-027,001
GNA-SMA-00321,GNA-SMA-0509-031,001
RN-NWT-00020,RN-NWT-0506-020,001
RN-NWT-00018,RN-NWT-0506-018,001
NT-DBJ-00114,NT-DBJ-501-014,001
KT-MLG-00021,KT-MLG-0527-021,001
GL-PTW-00002,GL-PTW-0505-001,001
MD-SRD-00007,MD-SRD-0518-007,001
MD-SRD-00008,MD-SRD-0518-008,001
ND-SDR-00125,ND-SDR-0509-022,001
ND-SDR-00126,ND-SDR-0509-023,001
ND-SDR-00128,ND-SDR-0509-026,001
ND-SDR-00122,ND-SDR-0509-014,001
PH-NWD-00041,PH-NWD-0532-007,001
PH-NWD-00042,PH-NWD-0532-010,001
KX-BAJ-00048,KX-BAJ-0511-103,001
KAP-KKL-00202,KAP-KKL-0503-002,001
KAP-KKL-00204,KAP-KKL-0503-004,001
RAW-RWJ-00003,RAW-RWJ-0503-003,001
ND-WDA-00031,ND-WDA-0510-008,001
MRA-BKM-00111,MRA-BKM-0503-021,001
MRA-BKM-00117,MRA-BKM-0503-028,001
MRA-BKM-00119,MRA-BKM-0503-031,001
MRA-BKM-00121,MRA-BKM-0503-035,001
MRA-BKM-00116,MRA-BKM-0503-027,001
MRA-BKM-00127,MRA-BKM-0503-046,001
AN-SNT-00012,AN-SNT-0504-016,001
MHG-KKJ-00310,MHG-KKJ-0528-012,001
WDW-PNA-00040,WDW-PNA-0502-009,001
WDW-PNA-00041,WDW-PNA-0502-010,001
NAW-MOC-00015,NAW-MOC-0505-014,001
WT-HUJ-00015,WT-HUJ-0543-032,001
WT-HUJ-00016,WT-HUJ-0543-033,001
CEN-BRJ-00005,CEN-BRJ-0501-021,001
CEN-BRJ-00007,CEN-BRJ-0501-034,002
KOT-PRM-00012,KOT-PRM-0510-022,002
KOT-PRM-00023,KOT-PRM-0510-043,002
MD-RYR-00005,MD-RYR-0556-004,001
MD-HEC-00026,MD-HEC-0544-002,001
HR-ILJ-000005,HR-ILJ-000005,001
HR-ILJ-000006,HR-ILJ-0527-006,001
HR-ILJ-000008,HR-ILJ-0527-008,001
GNA-NHL-00102,GNA-NHL-0508-003,001
GNA-NHL-00105,GNA-NHL-0508-007,001
MV-BGV-00029,MV-BGV-0504-029,001
HC-SUL-00010,HC-SUL-0510-020,001
HC-WRM-00004,HC-WRM-0525-006,001
HC-OLA-00010,HC-OLA-0551-019,001
PK-PSC-00002,PK-PSC-0500-001,001
RG-DFA-00005,RG-DFA-0500-010,001
WT-APW-00010,WT-APW-0539-021,001
RG-DFA-00010,RG-DFA-0500-017,001
MD-GPR-00002,MD-GPR-0555-001,001
MD-GPR-00003,MD-GPR-0555-002,001
MD-GPR-00004,MD-GPR-0555-003,001
MD-GPR-00005,MD-GPR-0555-004,001
MD-GPR-00006,MD-GPR-0555-005,001
MD-GPR-00007,MD-GPR-0555-006,001
MD-GPR-00008,MD-GPR-0555-007,001
MD-GPR-00009,MD-GPR-0555-008,001
MD-GPR-00010,MD-GPR-0555-009,001
HK-BPF-00005,HK-BPF-0519-024,002
MV-KAJ-00042,MV-KAJ-0528-042,001
MD-BMI-00106,MD-BMI-0546-005,001
MD-BMI-00107,MD-BMI-0546-006,001
MD-BMI-00108,MD-BMI-0546-007,001
MD-BMI-00110,MD-BMI-0546-009,001
MD-BMI-00112,MD-BMI-0546-011,001
KPT-FTL-00038,KPT-FTL-0507-038,001
