FDP LOCATION,FDP DESCRIPTION,FDP INDEX
WT-BGW-00010,WT-BGW-0531-023,001
WT-HKR-00049,WT-HKR-0518-068,001
WT-WLH-00003,WT-WLH-0524-003,001
WT-WLH-00009,WT-WLH-0524-015,001
WT-WLH-00010,WT-WLH-0524-018,001
WT-CAR-00009,WT-CAR-0527-010,001
WT-CAR-00012,WT-CAR-0527-019,001
WT-MCD-00036,WT-MCD-0534-051,001
WT-MCD-00055,WT-MCD-0534-089,001
WT-HKR-00017,WT-HKR-0518-116,001
WT-HKR-00031,WT-HKR-0518-074,001
WT-HKR-00033,WT-HKR-0518-079,001
WT-HKR-00040,WT-HKR-0518-089,001
WT-HBC-00006,WT-HBC-0573-008,001
WT-HBC-00008,WT-HBC-0573-010,001
WT-OGP-00018,WT-OGP-0512-019,001
WT-ATL-00005,WT-ATL-0502-006,001
WT-ATL-00007,WT-ATL-0502-011,001
WT-SAS-00002,WT-SAS-0503-001,001
WT-SAS-00003,WT-SAS-0503-004,001
WT-SAS-00012,WT-SAS-0503-015,001
WT-SAS-00013,WT-SAS-0503-018,001
WT-OFC-00003,WT-OFC-0501-009,001
WT-MRD-00004,WT-MRD-0567-004,001
WT-MRD-00014,WT-MRD-0567-019,001
WT-AND-00005,WT-AND-0572-007,001
WT-CRM-00009,WT-CRM-0569-014,001
WT-CRM-00018,WT-CRM-0569-025,001
WT-GWT-00009,WT-GWT-0575-021,001
WT-EKS-00006,WT-EKS-0560-006,001
WT-EKS-00016,WT-EKS-0560-021,001
WT-EKS-00022,WT-EKS-0560-028,001
WT-GGT-00036,WT-GGT-0561-008,001
WT-GGT-00040,WT-GGT-0561-015,001
WT-JKE-00013,WT-JKE-0557-018,001
WT-JKE-00020,WT-JKE-0557-027,001
WT-EDJ-00025,WT-EDJ-0555-035,001
WT-EDJ-00027,WT-EDJ-0555-038,001
WT-STJ-00018,WT-STJ-0559-028,001
WT-STJ-00016,WT-STJ-0559-023,001
WT-DLU-00003,WT-DLU-0548-004,001
WT-ALI-00009,WT-ALI-0551-011,001
WT-NTU-00019,WT-NTU-0558-003,001
