FDP LOCATION,FDP DESCRIPTION,FDP INDEX
NLU-ANR-00002,NLU-ANR-0505-008,001
TC-ABJ-00049,TC-ABJ-0513-002,001
NLU-NLU-00040,NLU-NCA-0506-001,001
NLU-NLU-00041,NLU-NCA-0506-002,001
NLU-NLU-00047,NLU-NCA-0506-008,001
NLU-NLU-00048,NLU-NCA-0506-009,001
NLU-NLU-00050,NLU-NCA-0506-011,001
KNT-KNT-00140,KNT-KNT-0500-004,001
