FDP LOCATION,FDP DESCRIPTION,FDP INDEX
WT-ACE-00007,WT-ACE-0532-019,001
WT-ACE-00009,WT-ACE-0532-021,001
WT-ACE-00010,WT-ACE-0532-022,001
WT-ACE-00012,WT-ACE-0532-024,001
WT-HKR-00044,WT-HKR-0518-054,001
WT-CAR-00003,WT-CAR-0527-003,001
WT-CAR-00006,WT-CAR-0527-006,001
WT-CAR-00011,WT-CAR-0527-017,001
WT-MCD-00007,WT-MCD-0534-009,001
WT-MCD-00008,WT-MCD-0534-010,001
WT-MCD-00011,WT-MCD-0534-015,001
WT-MCD-00014,WT-MCD-0534-018,001
WT-MCD-00019,WT-MCD-0534-028,001
WT-MCD-00022,WT-MCD-0534-031,001
WT-MCD-00023,WT-MCD-0534-032,001
WT-MCD-00026,WT-MCD-0534-035,001
WT-MCD-00027,WT-MCD-0534-036,001
WT-MCD-00028,WT-MCD-0534-037,001
WT-MCD-00029,WT-MCD-0534-038,001
WT-MCD-00032,WT-MCD-0534-042,001
WT-HKR-00022,WT-HKR-0518-123,001
WT-HKR-00026,WT-HKR-0518-130,001
WT-OGP-00005,WT-OGP-0512-004,001
WT-OGP-00007,WT-OGP-0512-006,001
WT-OGP-00010,WT-OGP-0512-010,001
WT-OGP-00013,WT-OGP-0512-014,001
WT-OGP-00015,WT-OGP-0512-016,001
WT-ATL-00009,WT-ATL-0502-014,001
WT-MRD-00008,WT-MRD-0567-009,001
WT-MRD-00009,WT-MRD-0567-010,001
WT-MRD-00015,WT-MRD-0567-020,001
WT-MRD-00016,WT-MRD-0567-021,001
WT-MTG-00117,WT-MTG-0571-001,001
WT-MTG-00118,WT-MTG-0571-002,001
WT-TPR-00005,WT-TPR-0509-005,001
WT-TPR-00007,WT-TPR-0509-007,001
WT-AND-00010,WT-AND-0572-018,001
WT-CRM-00003,WT-CRM-0569-006,001
WT-CRM-00010,WT-CRM-0569-015,001
WT-CRM-00013,WT-CRM-0569-020,001
WT-CRM-00017,WT-CRM-0569-024,001
WT-GWT-00005,WT-GWT-0575-016,001
WT-GWT-00013,WT-GWT-0575-029,001
WT-HKR-00006,WT-HKR-0518-006,001
WT-HKR-00010,WT-HKR-0518-017,001
WT-EKS-00014,WT-EKS-0560-018,001
WT-EDC-00021,WT-EDC-0556-032,001
WT-EDC-00022,WT-EDC-0556-033,001
WT-EKS-00021,WT-EKS-0560-027,001
WT-GGT-00038,WT-GGT-0561-011,001
WT-JKE-00002,WT-JKE-0557-001,001
WT-JKE-00006,WT-JKE-0557-008,001
WT-JKE-00008,WT-JKE-0557-010,001
WT-JKE-00009,WT-JKE-0557-011,001
WT-JKE-00011,WT-JKE-0557-016,001
WT-JKE-00018,WT-JKE-0557-024,001
WT-JKE-00023,WT-JKE-0557-030,001
WT-EDC-00006,WT-EDC-0556-010,001
WT-STJ-00030,WT-STJ-0559-047,001
WT-STJ-00019,WT-STJ-0559-029,001
WT-TEM-00003,WT-TEM-0553-002,001
WT-TEM-00012,WT-TEM-0553-019,001
WT-DLU-00002,WT-DLU-0548-001,001
WT-DLU-00004,WT-DLU-0548-006,001
WT-ALI-00003,WT-ALI-0551-002,001
WT-ALI-00004,WT-ALI-0551-004,001
WT-NTU-00018,WT-NTU-0558-001,001
WT-SIM-00005,WT-SIM-0552-005,001
WT-SIM-00010,WT-SIM-0552-016,001
WT-SIM-00011,WT-SIM-0552-017,001
WT-SIM-00014,WT-SIM-0552-022,001
WT-STJ-00005,WT-STJ-0559-006,001
WT-STJ-00010,WT-STJ-0559-015,001
WT-STJ-00012,WT-STJ-0559-018,001
WT-ATR-00010,WT-ATR-0517-028,001
WT-DYR-00006,WT-DYR-0519-008,001
WT-ATR-00016,WT-ATR-0517-020,001
WT-ATR-00017,WT-ATR-0517-021,001
WT-ATR-00018,WT-ATR-0517-022,001
WT-ATR-00020,WT-ATR-0517-024,001
WT-ATR-00022,WT-ATR-0517-026,001
WT-PLW-00004,WT-PLW-0528-004,001
WT-PLW-00009,WT-PLW-0528-017,001
WT-NMR-00016,WT-NMR-0523-025,001
WT-MTG-00101,WT-MTG-0535-001,001
WT-MTG-00105,WT-MTG-0535-009,001
WT-MTG-00107,WT-MTG-0535-012,001
WT-MTG-00109,WT-MTG-0535-015,001
WT-MTG-00111,WT-MTG-0535-017,001
WT-KRH-00009,WT-KRH-0545-017,001
WT-HUJ-00010,WT-HUJ-0543-022,001
WT-HUJ-00017,WT-HUJ-0543-034,001
WT-NRH-00009,WT-NRH-0544-019,001
WT-NRH-00012,WT-NRH-0544-024,001
WT-NRH-00014,WT-NRH-0544-029,001
WT-ROS-00003,WT-ROS-0554-002,001
WT-ROS-00005,WT-ROS-0554-004,001
WT-ROS-00006,WT-ROS-0554-006,001
WT-ROS-00009,WT-ROS-0554-012,001
WT-ROS-00010,WT-ROS-0554-013,001
WT-ROS-00012,WT-ROS-0554-016,001
WT-ROS-00013,WT-ROS-0554-017,001
WT-ROS-00017,WT-ROS-0554-025,001
WT-ROS-00021,WT-ROS-0554-031,001
WT-ROS-00022,WT-ROS-0554-032,001
WT-NGM-00014,WT-NGM-0541-024,001
WT-NGM-00016,WT-NGM-0541-026,001
WT-NGM-00019,WT-NGM-0541-029,001
WT-ELK-00136,WT-ELK-0536-003,001
WT-ELK-00138,WT-ELK-0536-006,001
WT-ELK-00141,WT-ELK-0536-009,001
WT-ELK-00142,WT-ELK-0536-010,001
WT-ELK-00147,WT-ELK-0536-016,001
WT-ELK-00150,WT-ELK-0536-019,001
WT-ELK-00155,WT-ELK-0536-024,001
WT-ELK-00168,WT-ELK-0536-049,001
WT-ELK-00170,WT-ELK-0536-055,001
WT-RJM-00006,WT-RJM-0537-007,001
WT-MBJ-00003,WT-MBJ-0540-002,001
WT-MBJ-00004,WT-MBJ-0540-003,001
WT-MBJ-00007,WT-MBJ-0540-007,001
WT-MBJ-00008,WT-MBJ-0540-008,001
WT-MBJ-00009,WT-MBJ-0540-009,001
WT-WEK-00014,WT-WEK-0538-024,001
WT-APW-00006,WT-APW-0539-015,001
WT-APW-00007,WT-APW-0539-016,001
