FDP LOCATION,FDP DESCRIPTION,FDP INDEX
AW-AGP-00012,AW-AGP-0507-012,001
AW-PWK-00011,AW-PWK-0502-011,001
AW-KDM-00018,AW-KDM-0506-018,001
AW-KDM-00028,AW-KDM-0506-028,001
AW-KDM-00044,AW-KDM-0506-044,001
AW-SLT-00030,AW-SLT-0504-010,001
AW-SLT-00036,AW-SLT-0504-016,001
AW-HOP-00001,AW-HOP-0508-001,001
AW-UKW-00009,AW-UKW-0503-009,001
AW-SWR-00024,AW-SWR-0513-024,001
AW-JSR-00004,AW-JSR-0514-004,001
AW-JSR-00013,AW-JSR-0514-013,001
AW-JSR-00017,AW-JSR-0514-017,001
AW-KDG-00111,AW-KDG-0505-011,001
AW-KDG-00125,AW-KDG-0505-025,001
AW-KDG-00132,AW-KDG-0505-032,001
AW-VMV-00007,AW-VMV-0510-007,001
AW-VMV-00036,AW-VMV-0510-036,001
BG-BAS-00005,BG-BAS-0506-005,001
BG-DGT-00505,BG-DGT-0504-005,001
BR-MGC-00060,BR-MGC-0502-016,001
BR-BR-00384,BR-DFA-0500-038,001
BR-MHU-00003,BR-MUH-0504-006,001
BR-CUR-00006,BR-CUR-0512-008,001
BR-SMR-00005,BR-SMR-0510-007,001
BR-MGL-00073,BR-MGL-0511-003,001
BT-DLG-00004,BT-DLG-0503-005,001
BT-KWN-00032,BT-KWN-0501-004,001
BT-KBJ-00060,BT-KBJ-0511-001,001
KE-RNW-00501,KE-RNW-0501-001,001
KE-RNW-00503,KE-RNW-0501-003,001
KE-RNW-00511,KE-RNW-0501-011,001
KE-SJC-00510,KE-SJC-0502-010,001
KT-KT-00843,KT-DFA-0500-001,001
KT-KT-00845,KT-DFA-0500-004,001
KT-KCB-00004,KT-KCB-0513-007,001
KT-NGJ-00103,KT-NGJ-0507-004,001
KT-NGJ-00104,KT-NGJ-0507-005,001
KT-WKJ-00008,KT-WKJ-0523-013,001
KT-RJM-00013,KT-RJM-0501-022,001
KT-WKJ-00002,KT-WKJ-0523-001,001
KT-WKJ-00005,KT-WKJ-0523-005,001
KT-VGR-00006,KT-VGR-0528-0015,001
KT-MLG-00006,KT-MLG-0527-020,001
MNA-UTW-00501,MNA-UTW-0501-001,001
MGM-MGM-00369,MGM-DFA-0500-009,001
MGM-MGM-00365,MGM-DFA-0500-003,001
MGM-MGM-00382,MGM-MGM-0503-003,001
PH-WLN-00105,PH-WLN-0524-026,001
PH-WLS-00107,PH-WLS-0502-007,001
PH-WLS-00127,PH-WLS-0502-027,001
PH-PWT-00103,PH-PWT-0504-001,001
PH-PWT-00106,PH-PWT-0504-011,001
PH-PWT-00113,PH-PWT-0504-038,001
PH-NJW-00083,PH-NJW-0503-002,001
PH-NJW-00089,PH-NJW-0503-018,001
PH-NJW-00094,PH-NJW-0503-043,001
PH-RKJ-00005,PH-RKJ-0510-014,001
PH-RKJ-00007,PH-RKJ-0510-027,001
PH-SHM-00034,PH-SHM-0530-004,001
PH-SHM-00035,PH-SHM-0530-007,001
PH-PWT-00127,PH-PWT-0504-039,001
PH-PWT-00123,PH-PWT-0504-022,001
PH-NJW-00100,PH-NJW-0503-046,001
PH-NJW-00103,PH-NJW-0503-054,001
PH-WKD-00127,PH-WKD-0507-021,001
PH-PH-00875,PH-DFA-0500-008,001
PH-PH-00895,PH-DFA-0500-078,001
PH-PH-00897,PH-DFA-0500-084,001
PH-WKD-00123,PH-WKD-0507-007,001
PH-PH-00898,PH-DFA-0500-085,001
PH-PH-00888,PH-DFA-0500-054,001
RN-HPJ-00009,RN-HPJ-0505-009,001
RN-NWT-00006,RN-NWT-0506-006,001
RN-NWT-00031,RN-NWT-0506-031,001
RN-BST-00010,RN-BST-0503-010,001
RN-BST-00024,RN-BST-0503-024,001
RN-BST-00025,RN-BST-0503-025,001
RN-BST-00031,RN-BST-0503-031,001
WDW-TPW-00023,WDW-TPW-0505-016,001
WDW-TPW-00024,WDW-TPW-0505-017,001
WDW-TPW-00019,WDW-TPW-0505-005,001
WDW-WDW-01222,WDW-DFA-0500-011,001
KR-EDW-00507,KR-EDW-0507-010,001
KR-MLW-00010,KR-MLW-0505-010,001
KR-MLW-00037,KR-MLW-0505-017,001
KR-PSW-00001,KR-PSW-0501-001,001
KR-DLG-00115,KR-DLG-0503-005,001
KR-KGD-00003,KR-KGD-0502-003,001
KR-TWN-00003,KR-TWN-0504-013,001
PE-PCT-00502,PE-PCT-0503-002,001
DGD-HES-00129,DGD-DGD-0502-006,001
DGD-DGD-00276,DGD-DFA-0500-002,001
DGD-DGD-00277,DGD-DFA-0500-005,001
